 Vendor,Fund,Check #,Date,Amount
WEST YOST & ASSOCIATES,SEWER - OPERATIONS,579001,2026-03-26T00:00:00.000,4884.48
WEST YOST & ASSOCIATES,SEWER - OPERATIONS,579001,2026-03-26T00:00:00.000,8547.84
WEST YOST & ASSOCIATES,SEWER - OPERATIONS,579001,2026-03-26T00:00:00.000,2713.60
WEST YOST & ASSOCIATES,SEWER - CIP MASTER FUND,579001,2026-03-26T00:00:00.000,42407.23
"SOLANO, COUNTY OF",WATER - OPERATIONS,579076,2026-03-26T00:00:00.000,79.00
"SOLANO, COUNTY OF",SEWER - OPERATIONS,579076,2026-03-26T00:00:00.000,79.00
MCMASTER-CARR SUPPLY CO,WATER - UTILITY CIP MASTER,578988,2026-03-26T00:00:00.000,494.24
KEMIRA WATER SOLUTIONS INC,SEWER - OPERATIONS,578983,2026-03-26T00:00:00.000,11618.09
HACH COMPANY,WATER - OPERATIONS,578974,2026-03-26T00:00:00.000,310.11
"FERGUSON ENTERPRISES, INC.",WATER - UTILITY CIP MASTER,578972,2026-03-26T00:00:00.000,81485.01
"FERGUSON ENTERPRISES, INC.",WATER - OPERATIONS,578972,2026-03-26T00:00:00.000,137.75
"CALIFORNIA, STATE OF SWRCB WATER RESOURCE BRD",WATER - OPERATIONS,579020,2026-03-26T00:00:00.000,65.00
COVERED 6 LLC,BSCC Org Retail Thft Prev/Prog,579031,2026-03-26T00:00:00.000,3969.00
COVERED 6 LLC,GENERAL FUND,579031,2026-03-26T00:00:00.000,3969.00
DANIEL J QUINONEZ,GENERAL FUND,579035,2026-03-26T00:00:00.000,1800.00
"FIRST ARRIVING IO, INC.",ELEAS FY24/25 GRANT,579042,2026-03-26T00:00:00.000,5245.00
SEROLOGICAL RESEARCH INSTITUTE,GENERAL FUND,579074,2026-03-26T00:00:00.000,3200.00
"AXON ENTERPRISE, INC.",PUBLIC SAFETY EQUIP REPLSMNT,578960,2026-03-26T00:00:00.000,36829.38
"SOLANO, COUNTY OF",GENERAL FUND,579077,2026-03-26T00:00:00.000,2244.00
FEDERAL EXPRESS CORP,GENERAL FUND,579039,2026-03-26T00:00:00.000,6.02
"FAIRFIELD, CITY OF",GENERAL FUND,579038,2026-03-26T00:00:00.000,58158.58
CHANCELLOR PRINTING,GENERAL FUND,578965,2026-03-26T00:00:00.000,54.06
"CALIFORNIA, STATE OF DEPT OF JUSTICE",GENERAL FUND,579022,2026-03-26T00:00:00.000,363.00
"ACCENT ON LANGUAGES, INC",GENERAL FUND - MEASURE M,579005,2026-03-26T00:00:00.000,318.82
MICHELE BENNYHOFF,TECHNOLOGY REPLACEMENT,579017,2026-03-26T00:00:00.000,5025.00
"EPLUS TECHNOLOGY, INC.",TECHNOLOGY REPLACEMENT,578970,2026-03-26T00:00:00.000,37152.00
"AMS.NET, LLC",WATER - OPERATIONS,579058,2026-03-26T00:00:00.000,587.13
"AMS.NET, LLC",SEWER - OPERATIONS,579058,2026-03-26T00:00:00.000,587.13
SOFTCHOICE CORPORATION,GENERAL FUND,578995,2026-03-26T00:00:00.000,61.57
SOFTCHOICE CORPORATION,GENERAL FUND,578995,2026-03-26T00:00:00.000,61.57
"CORELOGIC INFO SOLUTIONS, INC.",TECHNOLOGY REPLACEMENT,579030,2026-03-26T00:00:00.000,382.45
"CORELOGIC INFO SOLUTIONS, INC.",SUCCESSOR HOUSING AGENCY,579030,2026-03-26T00:00:00.000,1.14
"CORELOGIC INFO SOLUTIONS, INC.",PW  LAND DELVP ENG/INSPECTION,579030,2026-03-26T00:00:00.000,37.30
"CORELOGIC INFO SOLUTIONS, INC.",COMMUNITY DEVELOPMENT,579030,2026-03-26T00:00:00.000,16.05
"CORELOGIC INFO SOLUTIONS, INC.",COMMUNITY DEVELOPMENT,579030,2026-03-26T00:00:00.000,4.01
"CORELOGIC INFO SOLUTIONS, INC.",HOUSING VOUCHERS ADMIN - VHA,579030,2026-03-26T00:00:00.000,2.43
"CORELOGIC INFO SOLUTIONS, INC.",HOUSING VOUCHERS ADMIN - SCHA,579030,2026-03-26T00:00:00.000,0.72
"CORELOGIC INFO SOLUTIONS, INC.",GENERAL FUND,579030,2026-03-26T00:00:00.000,506.46
CONNOISSEUR MEDIA HOLDCO INC,GENERAL FUND,579057,2026-03-26T00:00:00.000,600.00
"GEOSYNTEC CONSULTANTS, INC.",83 STORM DRAINAGE SYSTEM FUND,579046,2026-03-26T00:00:00.000,17435.33
COMM DEV DEPT REFUND ONE TIME PAY,BUILDING RELATED DEPOSITS,579025,2026-03-26T00:00:00.000,191.00
COMM DEV DEPT REFUND ONE TIME PAY,BUILDING RELATED DEPOSITS,579024,2026-03-26T00:00:00.000,181.00
COMM DEV DEPT REFUND ONE TIME PAY,BUILDING RELATED DEPOSITS,579023,2026-03-26T00:00:00.000,113.60
"DAHLIN GROUP, INC",CD-EAST OF LEISURE TOWN GROWTH,579032,2026-03-26T00:00:00.000,41503.41
ECONOMIC FORENSICS AND ANALYTICS INC,GENERAL FUND,579037,2026-03-26T00:00:00.000,5100.00
PLACEWORKS,CD - NORTHEAST GROWTH AREA,578994,2026-03-26T00:00:00.000,6729.75
CALIFORNIA DEPARTMENT OF HEALTH CARE SERVICES,GENERAL FUND,578964,2026-03-26T00:00:00.000,313871.13
"LEXISNEXIS, A DIVISION OF RELX INC",GENERAL FUND,578984,2026-03-26T00:00:00.000,1444.30
CORE & MAIN LP,CENTRAL STORES,579029,2026-03-26T00:00:00.000,939.30
CORE & MAIN LP,CENTRAL STORES,579029,2026-03-26T00:00:00.000,68.31
FASTENAL COMPANY,CENTRAL STORES,578971,2026-03-26T00:00:00.000,272.35
FASTENAL COMPANY,CENTRAL STORES,578971,2026-03-26T00:00:00.000,561.30
FASTENAL COMPANY,CENTRAL STORES,578971,2026-03-26T00:00:00.000,243.44
FASTENAL COMPANY,CENTRAL STORES,578971,2026-03-26T00:00:00.000,1577.76
AT&T MOBILITY,SEWER - OPERATIONS,579016,2026-03-26T00:00:00.000,1270.74
AT&T,GENERAL FUND,579015,2026-03-26T00:00:00.000,2152.30
MES I ACQUISITION INC.,GENERAL FUND,578989,2026-03-26T00:00:00.000,302.53
MES I ACQUISITION INC.,GENERAL FUND,578989,2026-03-26T00:00:00.000,503.32
MES I ACQUISITION INC.,GENERAL FUND,578989,2026-03-26T00:00:00.000,222.68
MES I ACQUISITION INC.,GENERAL FUND,578989,2026-03-26T00:00:00.000,367.57
HUNT & SONS LLC,GENERAL FUND,578978,2026-03-26T00:00:00.000,1324.36
HUNT & SONS LLC,GENERAL FUND,578978,2026-03-26T00:00:00.000,1486.17
HUNT & SONS LLC,GENERAL FUND,578978,2026-03-26T00:00:00.000,2992.47
"WESTERN EXTRICATION SPECIALISTS, INC.",GENERAL FUND,579088,2026-03-26T00:00:00.000,1518.05
"WESTERN EXTRICATION SPECIALISTS, INC.",GENERAL FUND,579088,2026-03-26T00:00:00.000,590.69
ADVANTAGE GEAR INC.,GENERAL FUND,578959,2026-03-26T00:00:00.000,188.76
ADVANTAGE GEAR INC.,GENERAL FUND,578959,2026-03-26T00:00:00.000,283.13
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,-517.20
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,-650.90
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,171.17
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,1.01
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,2254.67
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,2723.42
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,2691.00
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,2213.28
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,2070.12
LIFE-ASSIST INC,GENERAL FUND,578985,2026-03-26T00:00:00.000,69.49
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579010,2026-03-26T00:00:00.000,129.00
EMPLOYEE REIMBURSEMENT,BSCC Org Retail Thft Prev/Prog,579080,2026-03-26T00:00:00.000,20.40
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579011,2026-03-26T00:00:00.000,206.40
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579036,2026-03-26T00:00:00.000,25.80
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579073,2026-03-26T00:00:00.000,129.00
BENJAMIN G  ROBERSON,GENERAL FUND,579079,2026-03-26T00:00:00.000,125.53
ALEXANDER EUTSLER,GENERAL FUND,579009,2026-03-26T00:00:00.000,25.80
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579072,2026-03-26T00:00:00.000,688.00
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579019,2026-03-26T00:00:00.000,206.40
EMPLOYEE REIMBURSEMENT,GENERAL FUND,579053,2026-03-26T00:00:00.000,20.40
EMPLOYEE REIMBURSEMENT,GENERAL FUND,578967,2026-03-26T00:00:00.000,129.00
UNION PACIFIC RAILROAD CO,STA - I-80 INTERCHANGE PACKG 5,625885,2026-03-26T00:00:00.000,3538.76
"MARK THOMAS & CO., INC.",STA - I-80 INTERCHANGE PACKG 5,625872,2026-03-26T00:00:00.000,117397.45
"PDM GROUP, INC",STA - I-80 INTERCHANGE PACKG 5,625877,2026-03-26T00:00:00.000,6632.00
"PDM GROUP, INC",STA - I-80 INTERCHANGE PACKG 5,625877,2026-03-26T00:00:00.000,6323.00
ACCESS ANSWERING SERVICE,WATER - OPERATIONS,579006,2026-03-26T00:00:00.000,695.50
FOLSOM LAKE FORD,EQUIPMENT REPLACEMENT,579043,2026-03-26T00:00:00.000,43119.51
"INTERSTATE ASSEMBLY SYSTEMS, INC",EQUIPMENT REPLACEMENT,579051,2026-03-26T00:00:00.000,18865.90
HUNT & SONS LLC,CENTRAL FUEL STATION/GARAGE,578978,2026-03-26T00:00:00.000,34169.99
"VESTIS GROUP, INC.",CENTRAL FUEL STATION/GARAGE,578999,2026-03-26T00:00:00.000,430.41
"VESTIS GROUP, INC.",CENTRAL FUEL STATION/GARAGE,578999,2026-03-26T00:00:00.000,428.91
"VESTIS GROUP, INC.",CENTRAL FUEL STATION/GARAGE,578999,2026-03-26T00:00:00.000,428.91
VACA VALLEY TRUCK INC.,GENERAL FUND - MEASURE M,579084,2026-03-26T00:00:00.000,388.08
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,578991,2026-03-26T00:00:00.000,32.83
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,578991,2026-03-26T00:00:00.000,469.63
NFI.PARTS,CENTRAL FUEL STATION/GARAGE,578991,2026-03-26T00:00:00.000,469.63
"GOLDEN STATE EMERGENCY VEHICLE SERVICE, INC.",CENTRAL FUEL STATION/GARAGE,579047,2026-03-26T00:00:00.000,384.20
"GOLDEN STATE EMERGENCY VEHICLE SERVICE, INC.",CENTRAL FUEL STATION/GARAGE,579047,2026-03-26T00:00:00.000,768.70
"GOLDEN STATE EMERGENCY VEHICLE SERVICE, INC.",CENTRAL FUEL STATION/GARAGE,579047,2026-03-26T00:00:00.000,243.18
NAPA AUTO PARTS,CENTRAL FUEL STATION/GARAGE,579060,2026-03-26T00:00:00.000,6684.69
DIESEL EMISSIONS SERVICE,CENTRAL FUEL STATION/GARAGE,579034,2026-03-26T00:00:00.000,79.32
"TK SERVICES, INC.",CENTRAL FUEL STATION/GARAGE,579078,2026-03-26T00:00:00.000,1209.46
B Z SERVICE STATION,CENTRAL FUEL STATION/GARAGE,578961,2026-03-26T00:00:00.000,1075.00
TURF STAR INC,CENTRAL FUEL STATION/GARAGE,579083,2026-03-26T00:00:00.000,447.52
EMERGENCY VEHICLE GROUP INC,CENTRAL FUEL STATION/GARAGE,578969,2026-03-26T00:00:00.000,134.30
LOOMIS ARMORED CAR SERVICE INC,GENERAL FUND,578987,2026-03-26T00:00:00.000,795.19
INFOSEND INC,WATER - OPERATIONS,578980,2026-03-26T00:00:00.000,2.65
INFOSEND INC,GENERAL FUND,578980,2026-03-26T00:00:00.000,372.90
INFOSEND INC,WATER - OPERATIONS,578980,2026-03-26T00:00:00.000,165.39
INFOSEND INC,GENERAL FUND,578980,2026-03-26T00:00:00.000,2243.79
HUNT OIL OF CALIFORNIA,CENTRAL FUEL STATION/GARAGE,578979,2026-03-26T00:00:00.000,2819.70
HUNT OIL OF CALIFORNIA,CENTRAL FUEL STATION/GARAGE,578979,2026-03-26T00:00:00.000,609.84
ALTEC INDUSTRIES INC,EQUIPMENT REPLACEMENT,579012,2026-03-26T00:00:00.000,262416.64
DALE COOPER LLC,GENERAL FUND,579071,2026-03-26T00:00:00.000,112855.87
D-MAN-BURLY SYSTEMS INC,GENERAL FUND,579008,2026-03-26T00:00:00.000,17104.92
"VESTIS GROUP, INC.",GENERAL FUND,578999,2026-03-26T00:00:00.000,67.26
KARLA'S JANITORIAL & SUPPLIERS LLC,WATER - OPERATIONS,579054,2026-03-26T00:00:00.000,1096.72
KARLA'S JANITORIAL & SUPPLIERS LLC,SEWER - OPERATIONS,579054,2026-03-26T00:00:00.000,5354.56
PLATT ELECTRIC SUPPLY,GENERAL FUND,579068,2026-03-26T00:00:00.000,124.34
"SCP DISTRIBUTORS, LLC",GENERAL FUND,578986,2026-03-26T00:00:00.000,80.44
"SCP DISTRIBUTORS, LLC",GENERAL FUND,578986,2026-03-26T00:00:00.000,4173.63
"SCP DISTRIBUTORS, LLC",GENERAL FUND,578986,2026-03-26T00:00:00.000,2076.00
"AIR EXCHANGE, INC.",GENERAL FUND,579007,2026-03-26T00:00:00.000,1239.38
JOHNSON CONTROLS US HOLDINGS INC,GENERAL FUND,579052,2026-03-26T00:00:00.000,1393.26
"CALIFORNIA, STATE OF",84 PARKS & RECREATION FUND,579033,2026-03-26T00:00:00.000,3090.00
ORCHARD/MAPLES APARTMENTS,GENERAL FUND - MEASURE M,579066,2026-03-26T00:00:00.000,1000.00
CESAR LARA,82 STREETS/BRIDGES FUND,579021,2026-03-26T00:00:00.000,1389.90
"CLIENTFIRST CONSULTING GROUP, LLC",PW  LAND DELVP ENG/INSPECTION,579027,2026-03-26T00:00:00.000,11081.25
GHD INC.,GENERAL FUND,578973,2026-03-26T00:00:00.000,9608.89
ISTERLING INC,HOUSING VOUCHERS ADMIN - SCHA,578981,2026-03-26T00:00:00.000,250.00
ISTERLING INC,HOUSING VOUCHERS ADMIN - VHA,578981,2026-03-26T00:00:00.000,1258.40
AMERINATIONAL COMMUNITY SERVICES LLC,SUCCESSOR HOUSING AGENCY,579013,2026-03-26T00:00:00.000,2191.48
CLARK PEST CONTROL,CDBG GRANT - ENTITLEMENT,578966,2026-03-26T00:00:00.000,115.00
RENNE PUBLIC LAW GROUP LLP,GENERAL FUND,579069,2026-03-26T00:00:00.000,882.00
RENNE PUBLIC LAW GROUP LLP,GENERAL FUND,579069,2026-03-26T00:00:00.000,4010.94
RENNE PUBLIC LAW GROUP LLP,GENERAL FUND,579069,2026-03-26T00:00:00.000,5510.88
ORBACH HUFF & HENDERSON LLP,GENERAL LIABILITY INSURANCE,579065,2026-03-26T00:00:00.000,2856.12
KOIOS ENGINEERING INC,WATER - UTILITY CIP MASTER,579056,2026-03-26T00:00:00.000,70897.73
KOIOS ENGINEERING INC,SEWER - CIP MASTER FUND,579056,2026-03-26T00:00:00.000,111166.73
OPTERRA ENERGY SERVICES LLC,81 PUBLIC BLDGS/GROUNDS FUND,579064,2026-03-26T00:00:00.000,204317.29
"TORRES PROJECT MANAGEMENT, INC",81 PUBLIC BLDGS/GROUNDS FUND,579082,2026-03-26T00:00:00.000,29697.21
UNICO ENGINEERING INC,82 STREETS/BRIDGES FUND,578997,2026-03-26T00:00:00.000,3251.94
PAVEMENT COATINGS CO,82 STREETS/BRIDGES FUND,579067,2026-03-26T00:00:00.000,39397.97
FOUR EDGES INC.,81 PUBLIC BLDGS/GROUNDS FUND,579003,2026-03-26T00:00:00.000,15871.33
"MATERIALS TESTING, INC.",WATER - UTILITY CIP MASTER,578982,2026-03-26T00:00:00.000,2768.00
"MATERIALS TESTING, INC.",SEWER - CIP MASTER FUND,578982,2026-03-26T00:00:00.000,874.10
"KENNEDY JENKS CONSULTANTS, INC",WATER - UTILITY CIP MASTER,579055,2026-03-26T00:00:00.000,982.00
CONNOISSEUR MEDIA HOLDCO INC,PW - SB 1383 LOCAL ASST GRT,579057,2026-03-26T00:00:00.000,990.00
CONNOISSEUR MEDIA HOLDCO INC,PW - SB 1383 LOCAL ASST GRT,579057,2026-03-26T00:00:00.000,1980.00
SELF INSURED SERVICES COMPANY,PAYROLL TRUST,578963,2026-03-26T00:00:00.000,1148.00
SELF INSURED SERVICES COMPANY,PAYROLL TRUST,578963,2026-03-26T00:00:00.000,3041.91
SELF INSURED SERVICES COMPANY,PAYROLL TRUST,578963,2026-03-26T00:00:00.000,73542.87
SELF INSURED SERVICES COMPANY,PAYROLL TRUST,578963,2026-03-26T00:00:00.000,6788.20
OPERATING ENGINEERS,PAYROLL TRUST,579063,2026-03-26T00:00:00.000,11196.00
ERICA HICKMAN-ZEEGERS,GENERAL FUND,579048,2026-03-26T00:00:00.000,515.00
EMPLOYEE REIMBURSEMENT,LAGOON VALLEY,579049,2026-03-26T00:00:00.000,298.78
WAYNE E SWISHER CEMENT CONTRACTORS INC,82 STREETS/BRIDGES FUND,579087,2026-03-26T00:00:00.000,17580.00
"RON TURLEY ASSOCIATES, INC",CENTRAL FUEL STATION/GARAGE,579070,2026-03-26T00:00:00.000,70165.10
NEW IMAGE LANDSCAPE COMPANY,TRANST - GENERAL SERVICES,579061,2026-03-26T00:00:00.000,1427.88
NEW IMAGE LANDSCAPE COMPANY,CFD – 13 Lagoon Valley IA #1,579061,2026-03-26T00:00:00.000,13971.81
NEW IMAGE LANDSCAPE COMPANY,SBL - BRIGHTON LANDING,579061,2026-03-26T00:00:00.000,5984.11
NEW IMAGE LANDSCAPE COMPANY,SBL - ALDRIDGE RD,579061,2026-03-26T00:00:00.000,369.63
NEW IMAGE LANDSCAPE COMPANY,SBL - NUT TREE,579061,2026-03-26T00:00:00.000,1098.76
NEW IMAGE LANDSCAPE COMPANY,OS - STRATTON ESTATES,579061,2026-03-26T00:00:00.000,70.89
NEW IMAGE LANDSCAPE COMPANY,SBL - VENTANA,579061,2026-03-26T00:00:00.000,303.80
NEW IMAGE LANDSCAPE COMPANY,SBL - CHEYENNE,579061,2026-03-26T00:00:00.000,5792.53
NEW IMAGE LANDSCAPE COMPANY,SBL - SOUTHTOWN,579061,2026-03-26T00:00:00.000,16138.37
NEW IMAGE LANDSCAPE COMPANY,SBL - MEADOWOOD,579061,2026-03-26T00:00:00.000,232.91
NEW IMAGE LANDSCAPE COMPANY,SBL - MAPLEWOOD,579061,2026-03-26T00:00:00.000,334.18
NEW IMAGE LANDSCAPE COMPANY,SBL - ASHBORNE PARK,579061,2026-03-26T00:00:00.000,303.80
NEW IMAGE LANDSCAPE COMPANY,SBL - PORTIFINO,579061,2026-03-26T00:00:00.000,314.64
NEW IMAGE LANDSCAPE COMPANY,SBL - VILLAGIO,579061,2026-03-26T00:00:00.000,548.59
NEW IMAGE LANDSCAPE COMPANY,SBL - MAJESTIC OAK,579061,2026-03-26T00:00:00.000,364.56
NEW IMAGE LANDSCAPE COMPANY,SBL - COSTCO,579061,2026-03-26T00:00:00.000,455.71
NEW IMAGE LANDSCAPE COMPANY,SBL - NORTH VILLAGE,579061,2026-03-26T00:00:00.000,11314.66
NEW IMAGE LANDSCAPE COMPANY,SBL - LAUREL WOODS,579061,2026-03-26T00:00:00.000,1767.12
NEW IMAGE LANDSCAPE COMPANY,SBL - SKYVIEW,579061,2026-03-26T00:00:00.000,1117.51
NEW IMAGE LANDSCAPE COMPANY,SBL - COUNTRYWOOD,579061,2026-03-26T00:00:00.000,1085.07
NEW IMAGE LANDSCAPE COMPANY,MN - ORANGE DRIVE,579061,2026-03-26T00:00:00.000,465.83
NEW IMAGE LANDSCAPE COMPANY,SBL - GRANADA LANE,579061,2026-03-26T00:00:00.000,222.79
NEW IMAGE LANDSCAPE COMPANY,SBL - COOPER STATION BUFFER,579061,2026-03-26T00:00:00.000,1453.19
NEW IMAGE LANDSCAPE COMPANY,SBL - CRESTGATE COVE,579061,2026-03-26T00:00:00.000,1012.68
NEW IMAGE LANDSCAPE COMPANY,SBL - PETCO/I80,579061,2026-03-26T00:00:00.000,182.28
NEW IMAGE LANDSCAPE COMPANY,DB - VACA VALLEY BUSINESS PARK,579061,2026-03-26T00:00:00.000,1367.12
NEW IMAGE LANDSCAPE COMPANY,SBL - THEATRE,579061,2026-03-26T00:00:00.000,344.31
NEW IMAGE LANDSCAPE COMPANY,SBL - CANNON STATION,579061,2026-03-26T00:00:00.000,3493.74
NEW IMAGE LANDSCAPE COMPANY,SBL - ALLISON/ULATIS,579061,2026-03-26T00:00:00.000,1285.39
NEW IMAGE LANDSCAPE COMPANY,SBL - CAMBRIDGE,579061,2026-03-26T00:00:00.000,1144.33
NEW IMAGE LANDSCAPE COMPANY,SBL - SOUTHWOOD,579061,2026-03-26T00:00:00.000,101.27
NEW IMAGE LANDSCAPE COMPANY,SBL - VACAVILLE BUSINESS PARK,579061,2026-03-26T00:00:00.000,425.32
NEW IMAGE LANDSCAPE COMPANY,SBL-FAIRMNT BEELRD-VLLGE HILLS,579061,2026-03-26T00:00:00.000,354.44
NEW IMAGE LANDSCAPE COMPANY,SBL - BURTON ESTATES,579061,2026-03-26T00:00:00.000,405.07
NEW IMAGE LANDSCAPE COMPANY,SBL - SPRING LANE,579061,2026-03-26T00:00:00.000,192.41
NEW IMAGE LANDSCAPE COMPANY,SBL - COMMUNITY CENTER,579061,2026-03-26T00:00:00.000,506.34
NEW IMAGE LANDSCAPE COMPANY,SBL - ROYAL CATHAY,579061,2026-03-26T00:00:00.000,293.68
NEW IMAGE LANDSCAPE COMPANY,SBL - INTRCHNGE BUSINESS PARK,579061,2026-03-26T00:00:00.000,278.49
NEW IMAGE LANDSCAPE COMPANY,SBL - AUTO MALL,579061,2026-03-26T00:00:00.000,1834.69
NEW IMAGE LANDSCAPE COMPANY,SBL - ORANGE BUSINESS PARK,579061,2026-03-26T00:00:00.000,5316.57
NEW IMAGE LANDSCAPE COMPANY,SBL - REGENCY,579061,2026-03-26T00:00:00.000,2531.70
NEW IMAGE LANDSCAPE COMPANY,SBL - STONEGATE,579061,2026-03-26T00:00:00.000,2204.61
NEW IMAGE LANDSCAPE COMPANY,SBL - PRAIRIE ROSE,579061,2026-03-26T00:00:00.000,1265.85
NEW IMAGE LANDSCAPE COMPANY,SBL - COUNTRY VILLAGE,579061,2026-03-26T00:00:00.000,840.52
NEW IMAGE LANDSCAPE COMPANY,SBL - GENTRY MEADOWLANDS,579061,2026-03-26T00:00:00.000,5839.60
NEW IMAGE LANDSCAPE COMPANY,SBL - BROWNS VALLEY,579061,2026-03-26T00:00:00.000,2835.50
NEW IMAGE LANDSCAPE COMPANY,SBL - RIDGEVIEW,579061,2026-03-26T00:00:00.000,2374.14
NEW IMAGE LANDSCAPE COMPANY,SBL - VACAVALLEY BUSINESS PARK,579061,2026-03-26T00:00:00.000,397.95
NEW IMAGE LANDSCAPE COMPANY,SBL - VACAVLY INDUSTRIAL PARK,579061,2026-03-26T00:00:00.000,1377.24
NEW IMAGE LANDSCAPE COMPANY,GENERAL FUND - MEASURE M,579061,2026-03-26T00:00:00.000,1357.82
NEW IMAGE LANDSCAPE COMPANY,GENERAL FUND,579061,2026-03-26T00:00:00.000,1539.27
NEW IMAGE LANDSCAPE COMPANY,GENERAL FUND,579061,2026-03-26T00:00:00.000,5954.55
NEW IMAGE LANDSCAPE COMPANY,GENERAL FUND,579061,2026-03-26T00:00:00.000,18944.08
NEW IMAGE LANDSCAPE COMPANY,TRANST - GENERAL SERVICES,579061,2026-03-26T00:00:00.000,1290.00
NEW IMAGE LANDSCAPE COMPANY,CFD – 13 Lagoon Valley IA #1,579061,2026-03-26T00:00:00.000,12622.72
NEW IMAGE LANDSCAPE COMPANY,SBL - BRIGHTON LANDING,579061,2026-03-26T00:00:00.000,5406.29
NEW IMAGE LANDSCAPE COMPANY,SBL - ALDRIDGE RD,579061,2026-03-26T00:00:00.000,333.94
NEW IMAGE LANDSCAPE COMPANY,SBL - NUT TREE,579061,2026-03-26T00:00:00.000,992.66
NEW IMAGE LANDSCAPE COMPANY,OS - STRATTON ESTATES,579061,2026-03-26T00:00:00.000,64.04
NEW IMAGE LANDSCAPE COMPANY,SBL - VENTANA,579061,2026-03-26T00:00:00.000,274.47
NEW IMAGE LANDSCAPE COMPANY,SBL - CHEYENNE,579061,2026-03-26T00:00:00.000,5233.21
NEW IMAGE LANDSCAPE COMPANY,SBL - SOUTHTOWN,579061,2026-03-26T00:00:00.000,14580.09
NEW IMAGE LANDSCAPE COMPANY,SBL - MEADOWOOD,579061,2026-03-26T00:00:00.000,210.43
NEW IMAGE LANDSCAPE COMPANY,SBL - MAPLEWOOD,579061,2026-03-26T00:00:00.000,301.92
NEW IMAGE LANDSCAPE COMPANY,SBL - ASHBORNE PARK,579061,2026-03-26T00:00:00.000,274.47
NEW IMAGE LANDSCAPE COMPANY,SBL - PORTIFINO,579061,2026-03-26T00:00:00.000,284.26
NEW IMAGE LANDSCAPE COMPANY,SBL - VILLAGIO,579061,2026-03-26T00:00:00.000,495.62
NEW IMAGE LANDSCAPE COMPANY,SBL - MAJESTIC OAK,579061,2026-03-26T00:00:00.000,329.36
NEW IMAGE LANDSCAPE COMPANY,SBL - COSTCO,579061,2026-03-26T00:00:00.000,411.70
NEW IMAGE LANDSCAPE COMPANY,SBL - NORTH VILLAGE,579061,2026-03-26T00:00:00.000,10222.15
NEW IMAGE LANDSCAPE COMPANY,SBL - LAUREL WOODS,579061,2026-03-26T00:00:00.000,1596.50
NEW IMAGE LANDSCAPE COMPANY,SBL - SKYVIEW,579061,2026-03-26T00:00:00.000,1009.60
NEW IMAGE LANDSCAPE COMPANY,SBL - COUNTRYWOOD,579061,2026-03-26T00:00:00.000,980.30
NEW IMAGE LANDSCAPE COMPANY,MN - ORANGE DRIVE,579061,2026-03-26T00:00:00.000,420.85
NEW IMAGE LANDSCAPE COMPANY,SBL - GRANADA LANE,579061,2026-03-26T00:00:00.000,201.28
NEW IMAGE LANDSCAPE COMPANY,SBL - COOPER STATION BUFFER,579061,2026-03-26T00:00:00.000,1312.88
NEW IMAGE LANDSCAPE COMPANY,SBL - CRESTGATE COVE,579061,2026-03-26T00:00:00.000,914.90
NEW IMAGE LANDSCAPE COMPANY,SBL - PETCO/I80,579061,2026-03-26T00:00:00.000,164.68
NEW IMAGE LANDSCAPE COMPANY,DB - VACA VALLEY BUSINESS PARK,579061,2026-03-26T00:00:00.000,1235.11
NEW IMAGE LANDSCAPE COMPANY,SBL - THEATRE,579061,2026-03-26T00:00:00.000,311.07
NEW IMAGE LANDSCAPE COMPANY,SBL - CANNON STATION,579061,2026-03-26T00:00:00.000,3156.40
NEW IMAGE LANDSCAPE COMPANY,SBL - ALLISON/ULATIS,579061,2026-03-26T00:00:00.000,1161.28
NEW IMAGE LANDSCAPE COMPANY,SBL - CAMBRIDGE,579061,2026-03-26T00:00:00.000,1033.83
NEW IMAGE LANDSCAPE COMPANY,SBL - SOUTHWOOD,579061,2026-03-26T00:00:00.000,91.49
NEW IMAGE LANDSCAPE COMPANY,SBL - VACAVILLE BUSINESS PARK,579061,2026-03-26T00:00:00.000,384.26
NEW IMAGE LANDSCAPE COMPANY,SBL-FAIRMNT BEELRD-VLLGE HILLS,579061,2026-03-26T00:00:00.000,320.21
